Credit_Card,Age,Student,Account_Balance,CS,GEXP_1,DIN_1,TRANS_1,ENT_1,GROC_1,HOTEL_1,AIR_1,GEXP_2,DIN_2,TRANS_2,ENT_2,GROC_2,HOTEL_2,AIR_2,GEXP_3,DIN_3,TRANS_3,ENT_3,GROC_3,HOTEL_3,AIR_3,student_exp1,student_exp2,student_exp3,total_qs1,total_journey_over,qs_total,bp_total,savorone,ventureone
JourneyStudent,1,1,>10000,Average,3849.918985,2684.418757,3414.001421,2273.443454,2849.815289,611.8173477,1429.6408,7191.159034,3320.09925,4290.976878,2527.645036,3969.607591,619.6731464,1843.784079,7487.085123,4654.228841,5508.994069,2891.549898,6138.693232,780.6419021,2514.128187,12640.00322,12827.36065,10489.68624,422.3557518,449.4631265,0,0,0,0
QuickSilverOne,3,0,1000-10000,Average,5347.57724,3162.283796,3849.039379,2514.485227,2403.128176,478.2279389,1343.114047,6123.581767,4729.317719,3953.45746,2313.937359,2842.022837,341.5718214,1905.503226,6718.022256,5709.627774,3910.135637,1627.459389,3662.714874,392.1340112,2141.489372,0,0,0,247.4678371,0,0,0,0,0
QuickSilverOne,3,0,1000-10000,Average,4978.373741,3005.079349,4298.109793,1981.060521,3058.051212,528.7549114,1283.995413,5504.245745,2762.246006,3228.433408,2528.805235,3741.267102,430.4409993,1697.681962,4760.342732,3924.449191,2605.836196,1910.193697,2935.605089,338.6545632,2300.050669,0,0,0,248.0013741,0,0,0,0,0
JourneyStudent,2,1,>10000,Average,5114.912351,2573.59852,4297.357484,2995.232684,2354.164853,446.9954648,1116.485772,5228.940012,2064.80715,6778.103491,3009.594189,3520.418484,400.143765,1881.183751,6482.11216,1452.602644,10075.79835,2144.183998,3295.841704,498.2102333,1964.114127,12156.49053,10406.24551,11860.46714,399.3480477,430.2900397,0,0,0,0
QuickSilverOne,5,0,<100,Average,4760.158097,2853.739249,3865.820962,2560.380042,3353.248156,576.860387,846.5593595,5533.562431,2265.042717,4918.640351,1938.575736,3106.261236,486.8404031,1262.889809,4809.782712,2040.997488,5595.62311,2890.93594,4519.685361,423.7035726,926.1774788,0,0,0,243.2514938,0,0,0,0,0
JourneyStudent,5,1,1000-10000,Average,4886.427656,2848.616553,4025.740973,2176.271414,2724.673231,528.7585919,1002.761384,6359.967239,2832.275623,5911.852098,3254.682438,4084.401743,571.6320268,1616.682323,7099.557293,2673.770407,8065.408977,4057.23384,4801.837013,441.7209917,1761.035847,10436.57984,7987.989797,10236.39112,312.9144113,358.2620094,0,0,0,0
JourneyStudent,6,1,<100,Average,4329.264418,2748.324619,4740.985456,2841.665977,2639.246916,432.1823738,1267.361634,7276.930524,2739.675421,4325.273134,3429.937991,3304.785625,493.676492,2082.242619,8385.463902,3823.795894,7440.938577,4783.980834,5611.331442,678.0406827,2645.025229,13933.79143,16316.14557,13379.10529,537.4356343,545.3630286,0,0,0,0
QuickSilverOne,2,0,<100,Average,4866.247388,3408.404554,3185.93221,2851.153699,2121.637451,630.1298136,971.9270758,6554.59658,3641.808477,2834.911067,3637.726272,3132.638447,869.9934534,775.7840472,6669.209673,3796.910009,4126.240384,3049.490704,2749.237173,1082.970002,740.8429178,0,0,0,231.5314829,0,0,0,0,0
QuickSilverOne,4,0,1000-10000,Average,4608.152712,2778.73973,3918.741484,2252.42136,3332.7066,578.0219836,1223.114717,4363.397218,2565.037313,4340.407446,1665.645331,4408.773686,705.4320502,1713.927011,5664.487836,2600.351899,3929.617019,1930.000557,4349.677778,510.6461251,1442.09477,0,0,0,241.3784788,0,0,0,0,0
QuickSilverOne,1,0,<100,Average,4144.632538,2031.315659,3765.05904,2304.045909,2886.92424,649.506183,1482.879818,5370.181425,2376.696805,2947.864221,2081.752825,2235.392884,786.4607814,2018.319518,5196.388496,3563.160071,2647.512647,1949.828279,1895.850488,1037.302465,2000.903782,0,0,0,219.9654508,0,0,0,0,0
QuickSilverOne,1,0,<100,Average,4357.094134,2707.437827,4580.321175,2895.592928,2885.702338,699.7029959,922.1711904,3351.978986,4057.079694,6527.518475,2341.587626,3558.180575,570.6172824,1152.886325,2555.930358,3707.480878,9335.027494,3497.260684,2942.474488,427.780507,1285.984196,0,0,0,246.7203388,0,0,0,0,0
JourneyStudent,2,1,1000-10000,Average,4622.150941,2863.420276,4152.932116,2557.794995,2222.704823,582.9241282,1332.274635,5663.928461,2446.28771,4750.284039,3065.038082,2768.868056,782.8988606,2416.069378,9663.635276,3568.299143,5701.657441,4019.488162,4101.356123,1063.262621,3791.286951,9004.896714,7927.813582,9994.950521,286.9149123,336.5957602,0,0,0,0
QuickSilverOne,1,1,<100,Average,5054.817568,2760.527657,3099.061041,2731.171691,1848.830751,605.6609923,995.9711052,8451.338053,3905.879398,5476.002797,3512.333892,3168.997541,885.307096,1905.521277,13849.57656,5570.631768,5328.452633,2518.089774,4703.444301,674.9739549,3088.851675,14519.27737,18462.81582,20793.06283,689.6273401,672.1894501,0,0,0,0
QuickSilverOne,3,0,1000-10000,Average,4911.828431,3039.951495,3504.843473,2496.957034,2203.203501,587.1927379,1143.449419,6026.529327,3108.154685,4104.362696,2906.266675,3054.946458,726.6741032,1566.315599,4375.124081,3072.140703,3325.809678,4230.098889,4100.826863,632.5268403,2321.692522,0,0,0,229.3113913,0,0,0,0,0
QuickSilverOne,4,0,>10000,Average,4940.309352,2905.375913,3499.339821,2206.727692,2857.127019,576.8840845,986.2131071,5959.387031,4115.166024,3738.502259,1582.890674,2366.587467,471.3222746,826.316877,5670.652766,5150.684536,2931.21971,1509.153676,1924.616156,509.7644222,653.0952547,0,0,0,230.5796548,0,0,0,0,0
JourneyStudent,2,1,100-1000,Average,4129.60107,2586.962398,3593.876913,3162.037352,3142.751014,573.9774333,923.664204,4786.83488,2830.784804,6163.398457,3308.412807,4401.310206,533.1505683,1226.045914,7631.94791,3195.251512,5675.57249,4816.022496,3916.312965,683.4621745,1745.924725,12206.8211,15751.16999,14801.91243,524.3985528,534.498794,0,0,0,0
QuickSilverOne,3,0,<100,Average,4681.165598,2958.690874,3852.828798,2709.043964,3548.579605,427.7372424,1440.287839,5338.43795,3440.43406,3726.949607,1969.481606,4923.16285,580.5792236,2068.920256,4921.889398,4812.535644,5107.764689,1906.365344,6207.613698,427.604843,2938.266352,0,0,0,255.2750088,0,0,0,0,0
JourneyStudent,5,1,100-1000,Average,4990.433006,2920.303657,4024.654122,2077.954236,3076.170233,624.2777937,2010.168619,6727.035534,4068.058834,5796.177063,2452.83075,3414.506618,780.0763537,2087.976203,9569.950631,4749.521275,5223.477203,3047.377222,4628.017219,636.1543875,3348.896185,8986.601632,11310.81644,9490.068772,329.8123027,372.3435855,0,0,0,0
QuickSilverOne,3,0,>10000,Average,4127.829207,2406.859902,3700.187668,2150.780884,2950.331375,695.0443158,1009.150332,3434.230388,3296.830306,2911.212472,1517.806449,3301.861095,489.9363466,1230.888329,3494.446504,4527.060316,3159.506227,1582.119468,3093.513316,480.6983408,1230.142934,0,0,0,216.6027553,0,0,0,0,0
QuickSilverOne,3,0,<100,Average,4525.582104,3030.475445,3276.927237,2666.931843,3180.519277,595.1187166,1175.995178,6059.432877,2659.66024,2579.345799,3545.36535,3687.937887,877.7271944,1394.964878,6533.242489,3464.749459,2857.096504,4092.674352,5280.899393,620.3646451,1232.35075,0,0,0,237.773247,0,0,0,0,0
QuickSilverOne,4,1,100-1000,Average,4636.859671,2948.74125,4111.898987,2890.018352,3522.846305,643.2405631,1077.624681,7282.673815,2907.247112,6843.065712,2933.242022,4936.80538,644.074258,2013.010887,10856.16251,2932.174439,9881.363112,4250.069285,6478.760919,833.4273115,2292.057012,18107.62188,18041.06233,18227.06234,698.6361983,679.6968319,0,0,0,0
JourneyStudent,5,1,1000-10000,Average,4168.52231,2841.854533,3481.487572,2877.953089,2795.935464,713.184596,1377.445924,7212.656567,4083.611272,3895.79048,3624.86535,2789.662425,618.2691344,1949.703953,11194.46943,5155.451971,5286.206329,3892.667313,3846.129435,670.0341145,2200.251438,15399.85533,14661.60933,15285.38475,563.2027412,566.8356177,0,0,0,0
QuickSilverOne,4,0,<100,Average,3405.229621,2599.22781,3966.619105,3204.549647,2941.687089,642.6946983,1210.890268,2401.29594,2560.750839,2908.042076,4577.667957,3379.665418,590.8882383,1500.326427,2452.392155,1908.430725,3527.992582,3259.906424,4588.239634,531.1461324,1550.198685,0,0,0,230.5634736,0,0,0,0,0
QuickSilverOne,6,0,1000-10000,Average,4239.274223,2648.44603,3617.292005,2385.782071,3520.501656,435.7377311,1000.939013,4021.221377,3383.094728,3488.878381,3248.522346,2668.749495,501.2556534,1216.439777,4040.016088,4473.354851,5097.885517,3057.708756,2041.099091,459.284911,1457.909711,0,0,0,228.7195909,0,0,0,0,0
QuickSilverOne,5,0,100-1000,Average,4685.455277,2524.961886,3670.974342,2898.623715,3582.553009,464.4536112,1646.920356,4362.845053,1857.043329,2584.196337,3221.322162,2989.695719,665.0520031,1336.892013,6256.851171,2023.893181,3317.554277,4639.219788,3571.348095,504.8236394,1506.857218,0,0,0,253.1091329,0,0,0,0,0
QuickSilverOne,2,0,<100,Average,4580.354683,3010.564716,3565.934131,2575.225011,1704.150522,534.9466451,688.9052531,4512.304972,3473.79452,3289.639359,1921.547835,1345.160767,586.7570361,544.3831273,4821.466915,3883.526538,3441.766906,1602.896522,1575.334395,823.1707007,571.6763936,0,0,0,210.9012144,0,0,0,0,0
QuickSilverOne,6,0,<100,Average,4512.400475,2930.235578,3579.320983,2405.247898,3277.946786,488.6050158,1222.918535,5184.844753,3474.805379,5229.677186,2844.416013,4530.850955,705.3949124,1818.091088,3856.020311,3278.623803,6791.177659,3716.87389,3607.41767,530.7605395,2494.586593,0,0,0,237.2501291,0,0,0,0,0
QuickSilverOne,2,0,>10000,Average,4212.039191,2779.819225,3661.813305,1812.854323,2559.806865,494.0772019,1330.735785,5446.85963,3567.023601,2725.080865,1412.393451,1830.592641,428.3723963,1428.729665,5615.262779,4811.65314,2317.873355,1602.508181,1337.361796,548.7569053,1351.591299,0,0,0,213.7671884,0,0,0,0,0
QuickSilverOne,3,0,100-1000,Average,4839.672058,2219.884503,4390.604748,2973.121677,3659.726324,643.7348445,1176.842299,6472.737538,2887.23136,5262.904721,3352.765812,5204.324394,786.7451707,929.9488069,5296.249715,2424.613077,4458.403675,3859.65097,4675.280663,552.4296614,869.5690658,0,0,0,259.5537968,0,0,0,0,0
QuickSilverOne,1,0,100-1000,Average,4679.485445,2325.998889,3645.362809,2397.507207,3743.029505,428.4830452,692.8701985,6483.19804,2646.688242,4231.836549,3433.999525,2624.3571,474.4771708,877.4243243,5707.961705,3899.194345,4456.523972,4985.047814,2861.276835,635.3850356,841.1384955,0,0,0,229.6910565,0,0,0,0,0
QuickSilverOne,3,1,<100,Average,6021.609998,2725.718999,3684.038035,2051.329642,3284.626934,678.3620388,983.3646651,8493.566417,2217.298408,4054.335288,1943.983061,5716.281358,608.5990247,1925.26864,10237.35039,2287.610212,4104.747029,2732.387147,7541.390002,567.0515853,3255.511773,19096.94977,17840.79419,14906.08844,660.657486,648.047905,0,0,0,0
QuickSilverOne,1,0,1000-10000,Average,3989.376598,2356.001083,3967.717791,2396.423984,3257.834978,618.0118915,1659.134315,3863.098067,3010.416806,3244.232845,1813.025702,3701.416819,536.3091049,1794.030986,4503.153889,2805.376979,3142.593887,2330.330344,3398.968611,446.3411542,2255.988779,0,0,0,234.6675096,0,0,0,0,0
QuickSilverOne,1,1,<100,Average,4687.848626,3057.957116,2975.670416,2466.469538,2554.917601,686.1961459,993.6286899,6172.062955,3754.62963,5039.637292,1976.89639,3513.373493,505.7522386,1983.487176,9043.599012,4094.093833,4814.899621,1861.55977,4350.7306,639.7653651,3312.817099,20757.23033,17455.38095,19742.85783,752.3320367,724.4433639,0,0,0,0
JourneyStudent,2,1,>10000,Average,4314.34296,2830.52961,3846.957913,2113.967176,2808.438635,675.1186325,1006.572756,7099.700854,2645.188686,5947.306915,2690.912927,4154.84982,502.6470991,1695.803143,12120.91871,2138.451143,9839.659911,3377.947913,4280.977927,381.5493434,2253.614496,9106.013293,7055.735133,6683.588659,225.6800563,285.5667136,0,0,0,0
QuickSilverOne,1,1,>10000,Average,4874.917571,3372.306093,3173.064474,3053.019995,3363.315352,519.8635155,1423.861528,5510.683358,4283.174837,5700.908102,3370.217048,4603.368181,710.9205015,2482.174012,5760.476726,5977.51817,8226.042483,2740.083625,5346.195856,863.9821113,3951.096532,20976.75988,24863.30878,19767.14083,867.1081424,820.0901187,0,0,0,0
QuickSilverOne,6,0,>10000,Average,4596.744806,2986.697154,4012.975602,2580.39403,3266.277045,607.2623055,1653.985041,6857.615849,4178.441342,4360.169613,3503.149592,2652.203918,875.4940937,2029.175295,10043.08394,5703.019598,3443.045508,4248.925591,3346.899864,1219.913082,2596.11049,0,0,0,256.5650398,0,0,0,0,0
QuickSilverOne,4,0,>10000,Average,4461.097913,2177.825816,3490.177348,2345.481078,2882.423546,460.4624004,1973.882569,3651.03171,2299.668472,3818.94346,2790.30495,2249.667524,439.0636083,2162.981018,4817.232152,1865.895633,4779.175251,3154.215466,3234.242161,638.0358745,1803.881623,0,0,0,227.8702601,0,0,0,0,0
QuickSilverOne,4,0,1000-10000,Average,4525.892568,2527.010852,3780.619681,2711.102883,2671.120898,467.4967138,1576.583291,3802.250114,1779.503506,2845.373773,3456.232575,2535.254692,613.5816177,2340.858939,3507.204833,1667.780983,3947.455931,3900.260069,3613.518562,910.3582299,3033.702394,0,0,0,234.8974033,0,0,0,0,0
QuickSilverOne,1,1,<100,Average,4692.897243,2843.633437,3690.023159,2632.872518,2112.588779,436.6507399,1516.050883,6027.226867,4228.197689,5794.004274,3616.658886,3295.31411,486.1692521,2319.329162,8407.671972,4453.760903,6786.350033,3003.649546,4260.738079,729.1257858,3177.757894,17300.55631,16678.25936,13056.63161,588.5317092,587.943091,0,0,0,0
QuickSilverOne,3,0,100-1000,Average,4420.639394,2892.750863,3525.442379,2927.970294,2656.587006,572.0922074,881.8472429,3781.269379,2878.208346,3495.683196,2919.258419,2241.419922,513.9342757,1055.018956,4783.803997,4177.751867,4059.825016,3776.946459,3218.724501,607.5310481,1068.259595,0,0,0,229.1599408,0,0,0,0,0
QuickSilverOne,2,0,100-1000,Average,4611.515069,2739.856667,3710.404498,2336.536644,2948.976395,503.665077,1135.1595,4730.117454,3593.623742,4700.193666,3398.550443,2835.85302,689.6207578,1677.925768,5464.909554,4160.996145,3836.048004,4886.79952,2980.749308,586.0768928,1814.34006,0,0,0,230.7917077,0,0,0,0,0
QuickSilverOne,3,1,1000-10000,Average,4646.042209,2757.805258,3750.767196,2772.960929,2727.181384,421.4030098,1837.445441,5047.605068,2689.501541,5612.651171,3238.534018,4786.868384,351.3640848,2232.802488,7808.232772,3660.542825,9232.728474,4751.897137,4400.000698,462.8473044,2542.166622,18105.04286,21700.02409,22022.23802,810.4095746,772.8413122,0,0,0,0
QuickSilverOne,4,0,1000-10000,Average,4906.397312,2584.77827,3613.07342,2815.767337,3438.517515,649.1665718,1388.276387,3710.781226,2323.087776,3547.255013,3169.883468,2919.870585,551.136694,1220.212822,3177.76743,3421.200489,3173.155548,2236.887908,3965.825291,693.571087,1817.207858,0,0,0,251.9396522,0,0,0,0,0
QuickSilverOne,4,0,100-1000,Average,5306.325985,2692.235799,3563.134683,3225.77084,3265.412444,512.0688821,1313.729121,4576.974791,2954.859985,3383.560007,3138.999735,4424.047391,486.0121029,1576.824729,3909.268698,4287.58935,3197.834079,4174.494289,4648.75219,432.8097921,2104.898245,0,0,0,259.1801663,0,0,0,0,0
QuickSilverOne,3,0,100-1000,Average,4091.908392,2502.047899,2832.357336,2243.650408,3689.321217,553.4655199,1083.504026,4426.279431,1959.416647,3455.763404,2127.682803,3345.101044,551.9364257,1607.523142,3257.992746,2506.617663,3407.808705,1674.343274,3896.943671,589.930048,2347.949564,0,0,0,215.9438219,0,0,0,0,0
QuickSilverOne,6,0,<100,Average,3828.861969,2682.187716,3844.315454,2783.737402,3135.337716,533.850332,1099.672809,2689.786079,3681.833058,4670.01056,3685.608686,2199.980546,390.0462159,1160.813752,2045.956927,4140.743125,5023.896521,2614.206505,2894.438683,389.9883698,1072.720705,0,0,0,229.619451,0,0,0,0,0
QuickSilverOne,3,0,100-1000,Average,4442.678511,2819.252087,3454.170634,2085.292559,2704.427102,530.6304348,1550.651352,4109.096969,2666.171365,4550.941941,2918.589449,2124.036695,508.9263857,2120.52474,5499.047622,2588.713114,5897.279636,2245.570391,3044.043964,688.3542276,1648.294545,0,0,0,224.8065402,0,0,0,0,0
JourneyStudent,3,1,100-1000,Average,4697.623825,2565.206343,3179.563468,2240.055724,4764.038533,532.2252264,1524.962948,7467.563904,1937.68228,3384.651982,1571.488649,7544.906791,521.2343645,2506.668473,9800.506182,1798.556506,5067.142239,1112.911445,11777.33349,601.5750133,3636.621515,16733.07502,12895.99517,16547.62413,575.6504147,577.208679,0,0,0,0
QuickSilverOne,3,1,100-1000,Average,5303.572823,2821.278832,4005.415317,3088.29758,2828.308711,751.229853,990.7363289,7432.543382,3351.947544,4462.445502,3389.026675,4895.384508,741.0339526,1551.220753,12257.34437,4102.146128,5900.369141,4714.509257,6770.709195,655.2899431,2432.301982,20205.39298,22216.68753,19208.28085,807.4554203,770.3795169,0,0,0,0
QuickSilverOne,4,1,100-1000,Average,4688.895488,3351.249513,3025.499035,2279.973905,3050.550094,539.2205042,1376.709948,7265.296038,2912.10087,4936.330674,2968.977529,4948.536253,721.6182542,2009.119625,9684.940051,3926.01572,7011.430478,3161.258772,8222.429837,933.978796,2719.82368,19946.10082,22078.06829,28133.79681,935.3694888,876.974574,0,0,0,0
QuickSilverOne,5,0,<100,Average,4486.195016,2932.896032,4296.606747,3351.021459,2731.618688,509.8675338,537.3118286,4427.641688,3847.110817,3868.93914,4023.609288,1998.020825,415.3326103,402.3726839,4078.252798,4758.861846,4661.210541,4498.446287,2193.228433,468.2925529,406.622639,0,0,0,243.6827595,0,0,0,0,0
QuickSilverOne,6,1,1000-10000,Average,4158.451797,3298.790068,3590.165862,2367.018563,2868.953157,376.3749671,2058.308897,6558.139266,3533.853061,5711.85816,2346.535213,3552.293603,297.6951407,2496.380726,9162.438342,4550.603637,8417.224858,3442.44197,5954.777448,250.9489507,3168.121907,20708.84685,21897.93307,21271.50711,841.1743053,798.4785878,0,0,0,0
JourneyStudent,3,1,>10000,Average,5038.939869,2245.707388,3473.566133,2825.022115,1915.193972,552.5838931,1045.812102,7554.891313,1991.154103,5643.895809,2655.11051,3196.827017,597.7727887,1344.731053,12383.01765,1813.931841,8723.817726,3129.893073,4900.061405,774.5868328,1996.346966,13661.91714,13961.91334,16666.46752,547.3544699,553.6287249,0,0,0,0
JourneyStudent,3,1,1000-10000,Average,4179.451458,2953.703796,3181.911669,3183.765147,4070.097279,513.8003678,1655.277036,7507.469571,2828.153283,4413.121537,3605.699847,6344.287615,630.7460485,2540.860635,7341.852497,4108.704812,6814.605401,5402.322842,8284.757573,879.9929571,3194.323396,15106.12181,11192.01547,13549.76991,480.7186078,498.0988398,0,0,0,0
QuickSilverOne,3,0,1000-10000,Average,5042.555815,3262.824785,3198.159532,2715.358561,3196.811392,709.9678379,1705.108656,3960.000363,3933.905339,3006.982179,2903.215466,3991.691865,896.8495853,1268.082502,4150.206932,3191.5152,4237.224001,3332.686778,4914.880659,1314.547487,1668.477212,0,0,0,258.4617987,0,0,0,0,0
QuickSilverOne,5,1,1000-10000,Average,4788.46391,3205.044699,4233.265479,2416.150594,2844.905043,573.1098144,1182.374106,5483.566699,2706.066272,4050.052953,2589.974514,5038.684382,833.4422833,1929.370831,7571.2382,2582.156611,4036.446023,2545.096521,6547.117982,973.2675574,2092.749586,18725.76887,21139.26782,26670.37113,881.0311172,831.6925977,0,0,0,0
QuickSilverOne,5,0,<100,Average,4597.96969,2755.662732,3612.6444,2665.318089,2847.04663,530.9888839,1569.152789,4720.024378,3165.084042,4343.302924,3935.154039,3853.285765,639.247755,1941.1541,7053.087738,2543.584615,3810.877124,5124.392868,4666.918277,513.216325,1930.138,0,0,0,239.6817482,0,0,0,0,0
QuickSilverOne,2,0,<100,Average,4867.286795,3109.862817,4196.124457,2737.851004,3084.572489,628.8087931,1004.022651,5612.800956,2641.342551,3814.158111,2430.987889,3283.379382,544.2863768,1396.206055,5520.116824,2883.624556,3367.20617,3636.187858,3330.873472,536.2155099,1212.321868,0,0,0,255.4279351,0,0,0,0,0
JourneyStudent,2,1,>10000,Average,5258.002124,2602.25075,4365.786512,2438.402948,3265.771674,612.8508775,1332.844483,7998.829273,2753.601709,4311.694853,3417.900193,5171.379474,765.2976954,2451.570343,11320.89378,3555.169609,5089.641735,2786.241075,5775.714339,1071.898411,3162.19563,14087.379,13066.07694,11380.85861,461.0147184,481.678932,0,0,0,0
